state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
FL,12,Bay,12005,2011,21684375086.0,19468804314.0,,14273539112.0,15416706116.0,1.3592183565375948,,,1.3857414231826737,1.562267887928038,235.92183565375947,,,238.57414231826738,256.2267887928038
FL,12,Bay,12005,2012,20560360123.0,19000970461.0,,13793458002.0,14961861764.0,1.2369276876474133,,,1.3054985778990114,1.4866724223100287,223.69276876474134,,,230.54985778990113,248.66724223100286
FL,12,Bay,12005,2013,20224100048.0,18781191775.0,,13955465003.0,14935111731.0,1.2003432373985845,,,1.3325771328459308,1.4822265471638598,220.03432373985845,,,233.25771328459308,248.222654716386
FL,12,Bay,12005,2014,20432796050.0,19033492753.0,,14205179002.0,15249488439.0,1.2230489615387414,,,1.3743154170015428,1.5344761871038033,222.30489615387415,,,237.43154170015427,253.44761871038034
FL,12,Bay,12005,2015,20764762875.0,19438013627.0,,14637979228.0,15673648196.0,1.259166314434336,,,1.4466555296413675,1.6049718504792976,225.9166314434336,,,244.66555296413674,260.49718504792975
FL,12,Bay,12005,2016,21100218319.0,19939199260.0,,15129564922.0,16144181171.0,1.2956632223759548,,,1.528821301144653,1.6831747767712182,229.56632223759547,,,252.8821301144653,268.3174776771218
FL,12,Bay,12005,2017,21600773083.0,20473857928.0,,15604602205.0,,1.3501226191995954,,,1.6082210992407293,,235.01226191995954,,,260.82210992407295,
FL,12,Bay,12005,2018,22559006421.0,21359803204.0,,16433018703.0,17579895706.0,1.4543765657343726,,,1.7466862366827072,1.9217915877542184,245.43765657343727,,,274.6686236682707,292.17915877542185
FL,12,Bay,12005,2019,21910875265.0,20797896792.0,,16061814200.0,17204169431.0,1.3838611409358803,,,1.6846415011528553,1.859345604686267,238.38611409358802,,,268.4641501152855,285.9345604686267
FL,12,Bay,12005,2020,24032126395.0,22434141480.0,,17535078964.0,18879069863.0,1.6146491892367578,,,1.9308893831399705,2.1377152875549363,261.4649189236758,,,293.08893831399706,313.77152875549365
FL,12,Bay,12005,2021,26870617575.0,24574214711.0,,19438620300.0,21036996383.0,1.9234715772542743,,,2.2490555632583753,2.496364261278702,292.34715772542745,,,324.90555632583755,349.6364261278702
FL,12,Bay,12005,2022,33731495393.0,27920315285.0,,22522426189.0,25556146041.0,2.6699219050129703,,,2.764496295421058,3.247450256063088,366.99219050129705,,,376.4496295421058,424.7450256063088
FL,12,Bradford,12007,2000,965623334.0,,,476358111.0,476358111.0,0.0,,,0.0,0.0,100.0,,,100.0,100.0
