state,state_fips,county_name,county_fips,year,market_or_full_value,assessed_value,net_assessed_value,county_taxable_value,school_taxable_value,market_or_full_value_growth_since_2000,assessed_value_growth_since_2000,net_assessed_value_growth_since_2000,county_taxable_value_growth_since_2000,school_taxable_value_growth_since_2000,market_or_full_value_index_2000_100,assessed_value_index_2000_100,net_assessed_value_index_2000_100,county_taxable_value_index_2000_100,school_taxable_value_index_2000_100
CA,06,Del Norte,06015,2019,,,1956237000.0,1956237000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2020,,,2063166000.0,2063166000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2021,,,2180479000.0,2180479000.0,,,,,,,,,,,
CA,06,Del Norte,06015,2022,,,2373067000.0,2373067000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2000,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2001,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2002,,,15604273000.0,15604273000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2003,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2004,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2005,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2006,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2007,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2008,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2009,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2010,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2011,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2012,,,,,,,,,,,,,,,
CA,06,El Dorado,06017,2013,,,25767188000.0,25767188000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2014,,,26984398000.0,26984398000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2015,,,28506691000.0,28506691000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2016,,,30057479000.0,30057479000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2017,,,31839630000.0,31839630000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2018,,,33789391000.0,33789391000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2019,,,35154239000.0,35154239000.0,,,,,,,,,,,
CA,06,El Dorado,06017,2020,,,36872101000.0,36872101000.0,,,,,,,,,,,
